,Date,Company,Ticker Symbol,Open,High,Low,Close,Volume
371,2010-08-01,Tencent Interactive Entertainment,0700.HK,304.90587402343755,312.5285021972657,272.2087231445313,285.44805419921875,467904079
372,2010-09-01,Tencent Interactive Entertainment,0700.HK,282.43910400390627,343.21968627929687,281.63672973632816,340.2107360839844,484778337
373,2010-10-01,Tencent Interactive Entertainment,0700.HK,340.2107360839844,387.1501806640626,331.785712890625,356.05781982421877,484750989
374,2010-11-01,Tencent Interactive Entertainment,0700.HK,373.10849609375003,379.52757324218754,329.57915771484375,346.4292248535157,673057334
375,2010-12-01,Tencent Interactive Entertainment,0700.HK,347.6327966308594,369.8989575195313,334.3934655761719,338.80657592773434,355484012
376,2011-01-01,Tencent Interactive Entertainment,0700.HK,340.8125427246094,412.8264892578125,339.0071643066407,405.2038403320313,529542660
377,2011-02-01,Tencent Interactive Entertainment,0700.HK,405.6050170898438,425.2634252929688,375.114462890625,413.227666015625,542379275
378,2011-03-01,Tencent Interactive Entertainment,0700.HK,421.251533203125,458.96355957031255,373.91089111328125,380.12933837890625,871624093
379,2011-04-01,Tencent Interactive Entertainment,0700.HK,389.1561474609375,462.9754931640626,380.12933837890625,443.3170849609375,639779234
380,2011-05-01,Tencent Interactive Entertainment,0700.HK,443.3170849609375,456.1551977539063,415.23363281250005,448.9337670898438,509003753
381,2011-06-01,Tencent Interactive Entertainment,0700.HK,451.3409106445313,454.14927246093754,375.5156396484375,423.65867675781254,667897817
382,2011-07-01,Tencent Interactive Entertainment,0700.HK,423.65867675781254,438.50275634765626,397.9823681640626,406.80858886718755,396051507
383,2011-08-01,Tencent Interactive Entertainment,0700.HK,411.2217407226563,418.4431713867188,331.9863220214844,371.10252929687505,817016798
384,2011-09-01,Tencent Interactive Entertainment,0700.HK,381.1323217773438,385.1442553710938,304.1034790039063,329.3785693359375,647783798
385,2011-10-01,Tencent Interactive Entertainment,0700.HK,326.97142578125005,381.1323217773438,280.6337255859375,367.2912255859375,566460859
386,2011-11-01,Tencent Interactive Entertainment,0700.HK,354.2524829101563,377.1203881835938,280.4331579589844,291.26534545898437,709764164
387,2011-12-01,Tencent Interactive Entertainment,0700.HK,316.9416125488282,319.54936523437505,285.8492309570313,313.13028808593754,380372765
388,2012-01-01,Tencent Interactive Entertainment,0700.HK,313.13028808593754,381.1323217773438,301.4957263183594,380.5305151367188,421801919
389,2012-02-01,Tencent Interactive Entertainment,0700.HK,383.1382885742188,410.41934570312503,363.27929199218755,405.2038403320313,450844876
390,2012-03-01,Tencent Interactive Entertainment,0700.HK,401.19190673828126,452.1433056640626,388.35379394531253,434.4908642578125,505538215
391,2012-04-01,Tencent Interactive Entertainment,0700.HK,440.1075463867188,492.26247558593747,425.66464355468753,489.05293701171877,349431213
392,2012-05-01,Tencent Interactive Entertainment,0700.HK,489.45415527343755,499.0827294921875,408.41337890625005,428.071787109375,581094845
393,2012-06-01,Tencent Interactive Entertainment,0700.HK,428.071787109375,483.43625488281253,410.0181274414063,453.34687744140626,370743893
394,2012-07-01,Tencent Interactive Entertainment,0700.HK,453.34687744140626,482.63390136718755,440.1075463867188,464.9814184570313,341125468
395,2012-08-01,Tencent Interactive Entertainment,0700.HK,464.9814184570313,507.1065966796875,450.53851562500006,475.41242919921876,432593680
396,2012-09-01,Tencent Interactive Entertainment,0700.HK,479.02314453125,531.5792919921876,467.38860351562505,529.9745434570312,313941760
397,2012-10-01,Tencent Interactive Entertainment,0700.HK,529.9745434570312,550.8365234375001,511.51970703125005,549.6329516601563,262262655
398,2012-11-01,Tencent Interactive Entertainment,0700.HK,549.6329516601563,563.6746362304688,486.2446166992188,507.9089916992188,470713811
399,2012-12-01,Tencent Interactive Entertainment,0700.HK,502.69348632812506,511.51970703125005,479.8255395507813,499.4839477539063,320626364
400,2013-01-01,Tencent Interactive Entertainment,0700.HK,499.4839477539063,547.6269848632813,499.4839477539063,544.4174462890626,469638086
401,2013-02-01,Tencent Interactive Entertainment,0700.HK,537.5971923828125,559.2615258789062,526.7650048828125,537.9983691406251,288650307
402,2013-03-01,Tencent Interactive Entertainment,0700.HK,542.4114794921876,573.7044287109375,480.2267163085938,495.0708374023438,775718180
403,2013-04-01,Tencent Interactive Entertainment,0700.HK,495.0708374023438,538.8007641601563,475.41242919921876,533.986435546875,456867071
404,2013-05-01,Tencent Interactive Entertainment,0700.HK,533.986435546875,621.8474658203126,528.3697534179688,617.4343554687501,487946325
405,2013-06-01,Tencent Interactive Entertainment,0700.HK,614.2248168945313,631.8772998046876,540.4055126953125,610.2129248046875,470755996
406,2013-07-01,Tencent Interactive Entertainment,0700.HK,610.2129248046875,730.1693408203125,593.7640551757813,705.6965625,489131333
407,2013-08-01,Tencent Interactive Entertainment,0700.HK,710.1096728515626,762.2646435546876,704.09185546875,729.3669042968751,437937718
408,2013-09-01,Tencent Interactive Entertainment,0700.HK,740.6002685546875,847.3173535156251,736.187158203125,816.0244042968751,430862154
409,2013-10-01,Tencent Interactive Entertainment,0700.HK,816.0244042968751,912.7116552734376,807.1981835937501,848.9221435546875,382912524
410,2013-11-01,Tencent Interactive Entertainment,0700.HK,842.50306640625,901.478291015625,777.9111181640626,899.47232421875,510682009
411,2013-12-01,Tencent Interactive Entertainment,0700.HK,902.6818212890626,1006.9917626953126,882.622236328125,992.1476416015626,372931352
412,2014-01-01,Tencent Interactive Entertainment,0700.HK,992.1476416015626,1093.2480029296876,965.2678027343751,1090.239052734375,605999179
413,2014-02-01,Tencent Interactive Entertainment,0700.HK,1090.239052734375,1265.7604833984376,1002.9798291015626,1248.7098486328127,642650480
414,2014-03-01,Tencent Interactive Entertainment,0700.HK,1217.6174462890626,1295.84990234375,1029.057314453125,1082.2151855468753,868029900
415,2014-04-01,Tencent Interactive Entertainment,0700.HK,1091.2420361328127,1156.4357080078125,968.0761230468751,969.2796533203126,731093628
416,2014-05-01,Tencent Interactive Entertainment,0700.HK,969.2796533203126,1148.4119238281253,932.7712402343751,1096.256953125,524756624
417,2014-06-01,Tencent Interactive Entertainment,0700.HK,1096.256953125,1198.5608447265627,1080.20921875,1185.5221435546875,388099116
418,2014-07-01,Tencent Interactive Entertainment,0700.HK,1185.5221435546875,1312.9005371093751,1185.5221435546875,1287.8261181640626,440301499
419,2014-08-01,Tencent Interactive Entertainment,0700.HK,1273.7843505859375,1343.992939453125,1259.742666015625,1268.7694335937501,430036211
420,2014-09-01,Tencent Interactive Entertainment,0700.HK,1273.7843505859375,1302.8707861328128,1131.3612060546875,1158.4416748046876,488229894
421,2014-10-01,Tencent Interactive Entertainment,0700.HK,1158.4416748046876,1243.694931640625,1126.3463720703126,1239.6830810546876,359967030
422,2014-11-01,Tencent Interactive Entertainment,0700.HK,1253.7247656250001,1353.0197900390626,1218.6204296875003,1243.694931640625,452458067
423,2014-12-01,Tencent Interactive Entertainment,0700.HK,1220.6263964843752,1228.6502636718749,1048.1139160156251,1128.3522558593752,588949833
424,2015-01-01,Tencent Interactive Entertainment,0700.HK,1128.3522558593752,1384.112109375,1116.3165380859375,1323.9333544921878,576810278
425,2015-02-01,Tencent Interactive Entertainment,0700.HK,1302.8707861328128,1377.09130859375,1283.8141845703126,1363.0495410156252,297636269
426,2015-03-01,Tencent Interactive Entertainment,0700.HK,1371.073408203125,1518.5113867187501,1305.8797363281253,1476.38625,533976383
427,2015-04-01,Tencent Interactive Entertainment,0700.HK,1490.428017578125,1715.0954687500002,1470.3683496093752,1613.7945605468751,625913601
428,2015-05-01,Tencent Interactive Entertainment,0700.HK,1613.7945605468751,1643.883896484375,1522.5233203125001,1561.6395898437502,402270382
429,2015-06-01,Tencent Interactive Entertainment,0700.HK,1561.6395898437502,1642.8809960937501,1504.46978515625,1551.6097558593751,368316661
430,2015-07-01,Tencent Interactive Entertainment,0700.HK,1551.6097558593751,1583.7050585937502,1317.9154541015625,1451.3117480468752,546143710
431,2015-08-01,Tencent Interactive Entertainment,0700.HK,1444.2909472656252,1463.3475488281251,1243.694931640625,1321.9273876953125,570980032
432,2015-09-01,Tencent Interactive Entertainment,0700.HK,1320.9244042968753,1381.1032421875002,1254.7277490234376,1296.8528857421877,458473503
433,2015-10-01,Tencent Interactive Entertainment,0700.HK,1296.8528857421877,1524.5292871093752,1296.8528857421877,1470.3683496093752,333643227
434,2015-11-01,Tencent Interactive Entertainment,0700.HK,1492.4339843750001,1587.7169921875002,1466.3564160156252,1547.5978222656252,369556867
435,2015-12-01,Tencent Interactive Entertainment,0700.HK,1568.6603906250002,1579.693125,1434.2611132812501,1529.544287109375,383464061
436,2016-01-01,Tencent Interactive Entertainment,0700.HK,1529.544287109375,1529.544287109375,1334.966171875,1453.31771484375,511146629
437,2016-02-01,Tencent Interactive Entertainment,0700.HK,1467.359482421875,1481.4012500000001,1324.936337890625,1423.22837890625,343420747
438,2016-03-01,Tencent Interactive Entertainment,0700.HK,1424.231279296875,1603.7647265625,1419.2164453125001,1588.72005859375,429130969
439,2016-04-01,Tencent Interactive Entertainment,0700.HK,1600.7558593750002,1676.982265625,1548.600888671875,1593.734892578125,322014438
440,2016-05-01,Tencent Interactive Entertainment,0700.HK,1593.734892578125,1742.1759375000001,1526.53525390625,1738.1640039062502,460642704
441,2016-06-01,Tencent Interactive Entertainment,0700.HK,1725.125302734375,1790.3189746093751,1674.9762988281252,1766.247373046875,408606356
442,2016-07-01,Tencent Interactive Entertainment,0700.HK,1766.247373046875,1903.6556835937502,1735.15513671875,1870.5573144531252,263239026
443,2016-08-01,Tencent Interactive Entertainment,0700.HK,1875.572314453125,2060.120595703125,1820.408310546875,2024.0131933593752,342778976
444,2016-09-01,Tencent Interactive Entertainment,0700.HK,2015.9894921875002,2214.5793750000003,2013.9835253906251,2136.347001953125,362585994
445,2016-10-01,Tencent Interactive Entertainment,0700.HK,2170.448271484375,2188.5019726562505,2058.11462890625,2064.132529296875,233744456
446,2016-11-01,Tencent Interactive Entertainment,0700.HK,2084.19203125,2102.2457324218753,1902.6527832031252,1942.7719531250002,502728783
447,2016-12-01,Tencent Interactive Entertainment,0700.HK,1955.810654296875,1959.822587890625,1801.3517089843751,1902.6527832031252,373631864
448,2017-01-01,Tencent Interactive Entertainment,0700.HK,1902.6527832031252,2062.1265625,1885.6019824218752,2050.09076171875,270695442
449,2017-02-01,Tencent Interactive Entertainment,0700.HK,2026.0191601562506,2170.448271484375,2013.9835253906251,2076.1681640625,336108893
450,2017-03-01,Tencent Interactive Entertainment,0700.HK,2076.1681640625,2308.8594824218753,2048.084794921875,2234.6390429687503,465584748
451,2017-04-01,Tencent Interactive Entertainment,0700.HK,2266.734345703125,2457.3005273437498,2230.627109375,2441.2527929687503,291332120
452,2017-05-01,Tencent Interactive Entertainment,0700.HK,2441.2527929687503,2814.3612890625004,2425.2052246093754,2683.9739453125003,534390846
453,2017-06-01,Tencent Interactive Entertainment,0700.HK,2677.956044921875,2892.593828125,2635.830908203125,2800.3196875000003,511428089
454,2017-07-01,Tencent Interactive Entertainment,0700.HK,2792.2958203125004,3153.3685156250003,2611.7594726562506,3143.3388476562504,435715824
455,2017-08-01,Tencent Interactive Entertainment,0700.HK,3099.207578125,3420.16126953125,3089.17791015625,3299.8035937500003,580617866
456,2017-09-01,Tencent Interactive Entertainment,0700.HK,3327.8871289062504,3506.4173437500003,3201.5117187500005,3372.0180664062505,410763913
457,2017-10-01,Tencent Interactive Entertainment,0700.HK,3372.0180664062505,3574.62021484375,3372.0180664062505,3508.4234765625,324453761
458,2017-11-01,Tencent Interactive Entertainment,0700.HK,3530.4889453125,4409.099414062501,3526.4770117187504,3991.8596484375003,715468429
459,2017-12-01,Tencent Interactive Entertainment,0700.HK,3991.8596484375003,4120.24119140625,3662.882421875,4072.0979882812503,618221692
460,2018-01-01,Tencent Interactive Entertainment,0700.HK,4072.0979882812503,4780.20177734375,4072.0979882812503,4649.81443359375,539920190
461,2018-02-01,Tencent Interactive Entertainment,0700.HK,4673.886035156251,4681.90990234375,3991.8596484375003,4334.87880859375,634177139
462,2018-03-01,Tencent Interactive Entertainment,0700.HK,4312.81333984375,4770.172109375,4062.068320312501,4108.205390625,969419582
463,2018-04-01,Tencent Interactive Entertainment,0700.HK,4108.205390625,4268.682070312501,3783.2397656250005,3921.650976562501,510417420
464,2018-05-01,Tencent Interactive Entertainment,0700.HK,3921.650976562501,4254.64046875,3765.18623046875,4003.8954492187504,592726926
465,2018-06-01,Tencent Interactive Entertainment,0700.HK,4027.9670507812502,4328.860742187501,3745.1265625,3949.73451171875,511293770
466,2018-07-01,Tencent Interactive Entertainment,0700.HK,3949.73451171875,3991.8596484375003,3544.5305468750003,3562.5844140625004,429674347
467,2018-08-01,Tencent Interactive Entertainment,0700.HK,3618.75115234375,3767.19203125,3199.5055859374997,3410.1312695312504,707853131
468,2018-09-01,Tencent Interactive Entertainment,0700.HK,3343.9348632812503,3420.16126953125,3061.094375,3241.6307226562503,530171757
469,2018-10-01,Tencent Interactive Entertainment,0700.HK,3241.6307226562503,3259.6842578125,2521.4912988281253,2677.956044921875,665191660
470,2018-11-01,Tencent Interactive Entertainment,0700.HK,2758.19455078125,3217.55912109375,2607.7475390625,3129.2969140625,678330395
471,2018-12-01,Tencent Interactive Entertainment,0700.HK,3289.7739257812505,3293.785859375,2978.8499023437503,3149.35658203125,422378911
472,2019-01-01,Tencent Interactive Entertainment,0700.HK,3149.35658203125,3520.4592773437503,3012.9515039062503,3470.3102734374997,478561278
473,2019-02-01,Tencent Interactive Entertainment,0700.HK,3530.4889453125,3540.51861328125,3321.8690625000004,3368.0061328125003,279125065
474,2019-03-01,Tencent Interactive Entertainment,0700.HK,3384.0538671875,3723.06109375,3343.9348632812503,3620.7572851562504,441646070
475,2019-04-01,Tencent Interactive Entertainment,0700.HK,3688.9598242187503,4015.93125,3658.8704882812503,3891.561640625,320401632
476,2019-05-01,Tencent Interactive Entertainment,0700.HK,3891.561640625,3961.7703125000003,3177.4401171875,3269.7142578125004,493940479
477,2019-06-01,Tencent Interactive Entertainment,0700.HK,3307.8274609375,3584.6498828125004,3269.7142578125004,3536.5066796875003,332725780
478,2019-07-01,Tencent Interactive Entertainment,0700.HK,3536.5066796875003,3789.2578320312505,3480.33994140625,3692.9717578125,258256581
479,2019-08-01,Tencent Interactive Entertainment,0700.HK,3735.09689453125,3749.1384960937503,3131.3030468750003,3257.67845703125,453851342
480,2019-09-01,Tencent Interactive Entertainment,0700.HK,3285.7619921875003,3520.4592773437503,3243.63685546875,3311.83939453125,312864024
481,2019-10-01,Tencent Interactive Entertainment,0700.HK,3311.83939453125,3351.9583984374995,3155.3746484374997,3217.55912109375,360735605
482,2019-11-01,Tencent Interactive Entertainment,0700.HK,3205.52365234375,3430.1909375000005,3189.4759179687503,3327.8871289062504,387807636
483,2019-12-01,Tencent Interactive Entertainment,0700.HK,3359.9822656250003,3865.4842382812503,3263.6961914062504,3767.19203125,376219991
484,2020-01-01,Tencent Interactive Entertainment,0700.HK,3767.19203125,4142.3066601562505,3713.03142578125,3741.1146289062503,405134725
485,2020-02-01,Tencent Interactive Entertainment,0700.HK,3791.2636328125004,4212.51533203125,3707.013359375,3871.5019726562505,421134866
486,2020-03-01,Tencent Interactive Entertainment,0700.HK,3857.4603710937504,4080.1218554687503,3261.6903906250004,3813.3291015625005,832814752
487,2020-04-01,Tencent Interactive Entertainment,0700.HK,3847.4307031250005,4208.5033984375,3707.013359375,4182.425996093751,373755378
488,2020-05-01,Tencent Interactive Entertainment,0700.HK,4182.425996093751,4483.3196875,4011.9193164062503,4116.229257812501,501105622
489,2020-06-01,Tencent Interactive Entertainment,0700.HK,4206.497265625,5065.048066406251,4204.491464843751,5000.8574609375,500480503
490,2020-07-01,Tencent Interactive Entertainment,0700.HK,5000.8574609375,5656.806445312501,5000.8574609375,5355.91208984375,524318072
491,2020-08-01,Tencent Interactive Entertainment,0700.HK,5375.971757812501,5656.806445312501,5008.881328125,5320.8080859375,509004020
492,2020-09-01,Tencent Interactive Entertainment,0700.HK,5391.01642578125,5566.5381054687505,5029.943730468751,5130.24173828125,363665193
493,2020-10-01,Tencent Interactive Entertainment,0700.HK,5130.24173828125,6158.295820312501,5130.24173828125,5927.61046875,308825988
494,2020-11-01,Tencent Interactive Entertainment,0700.HK,5947.6704687500005,6348.8625,5526.41876953125,5646.7764453125,526783006
495,2020-12-01,Tencent Interactive Entertainment,0700.HK,5747.074453125,5947.6704687500005,5205.46541015625,5676.8657812500005,407156811
496,2021-01-01,Tencent Interactive Entertainment,0700.HK,5676.8657812500005,7697.8702734375,5591.6127734375,6835.307539062501,694324406
497,2021-02-01,Tencent Interactive Entertainment,0700.HK,7000.79921875,7778.108281250001,6644.7415234375,6644.7415234375,433905638
498,2021-03-01,Tencent Interactive Entertainment,0700.HK,6940.620546875,7251.543906250001,5902.5361328125,6118.1771484375,612723800
499,2021-04-01,Tencent Interactive Entertainment,0700.HK,6293.698164062501,6599.607187500001,6047.968476562501,6248.5644921875,630411678
500,2021-05-01,Tencent Interactive Entertainment,0700.HK,6213.46015625,6268.623828125001,5681.880781250001,6208.445156250001,415441199
501,2021-06-01,Tencent Interactive Entertainment,0700.HK,6208.445156250001,6419.0705078125,5732.029453125,5857.401796875,346985978
502,2021-07-01,Tencent Interactive Entertainment,0700.HK,5857.401796875,6002.834140625,4232.57466796875,4804.27337890625,902002004
503,2021-08-01,Tencent Interactive Entertainment,0700.HK,4774.18404296875,4944.690390625,4134.28279296875,4826.33884765625,963783341
504,2021-09-01,Tencent Interactive Entertainment,0700.HK,4864.45205078125,5305.7630859375,4445.206484375,4627.74896484375,602296187
505,2021-10-01,Tencent Interactive Entertainment,0700.HK,4627.74896484375,5165.346074218751,4467.271953125,4824.333046875,352864577
506,2021-11-01,Tencent Interactive Entertainment,0700.HK,4778.195976562501,5105.16740234375,4503.37935546875,4607.689296875001,548785374
507,2021-12-01,Tencent Interactive Entertainment,0700.HK,4639.784765625001,4824.333046875,4302.783339843751,4581.61189453125,430765730
508,2022-01-01,Tencent Interactive Entertainment,0700.HK,4611.7012304687505,4943.58970703125,4222.545,4869.1878125,426729425
509,2022-02-01,Tencent Interactive Entertainment,0700.HK,4869.1878125,5042.79234375,4282.23990234375,4352.50833984375,386276811
510,2022-03-01,Tencent Interactive Entertainment,0700.HK,4352.50833984375,4536.4463476562505,3069.07640625,3866.8296289062505,1001933396
511,2022-04-01,Tencent Interactive Entertainment,0700.HK,3792.4277343750005,4040.433828125,3360.4836328125,3899.8972851562503,417272532
512,2022-05-01,Tencent Interactive Entertainment,0700.HK,3899.8972851562503,3976.365742187501,3410.0847851562503,3744.89314453125,551014903
513,2022-06-01,Tencent Interactive Entertainment,0700.HK,3740.7596875000004,4203.70455078125,3656.0243164062504,3662.22466796875,598157804
514,2022-07-01,Tencent Interactive Entertainment,0700.HK,3662.22466796875,3691.1585351562503,3151.74521484375,3170.3456054687504,426328590
515,2022-08-01,Tencent Interactive Entertainment,0700.HK,3120.7444531250003,3457.619375,2976.0741210937504,3381.15091796875,481191446
516,2022-09-01,Tencent Interactive Entertainment,0700.HK,3379.0840234374996,3447.2858984375,2723.9345703125,2752.8686035156247,441040290
517,2022-10-01,Tencent Interactive Entertainment,0700.HK,2728.067861328125,2920.2726171875,2052.2511230468754,2124.5862890625003,696991494
518,2022-11-01,Tencent Interactive Entertainment,0700.HK,2147.3201367187503,3129.0113671875,2147.3201367187503,2967.80720703125,967604725
519,2022-12-01,Tencent Interactive Entertainment,0700.HK,3079.4098828125,3552.6885546875,3013.27490234375,3451.4193554687504,605188564
520,2023-01-01,Tencent Interactive Entertainment,0700.HK,3451.4193554687504,4532.60806640625,3397.68474609375,4158.336132812501,533430738
521,2023-02-01,Tencent Interactive Entertainment,0700.HK,4195.32806640625,4321.536132812501,3729.6638671875003,3738.3680664062504,454580578
522,2023-03-01,Tencent Interactive Entertainment,0700.HK,3779.7119335937505,4325.88806640625,3594.7519335937504,4197.503867187501,577585144
523,2023-04-01,Tencent Interactive Entertainment,0700.HK,4232.320000000001,4254.08,3623.0400000000004,3747.07193359375,317397609
524,2023-05-01,Tencent Interactive Entertainment,0700.HK,3747.07193359375,3855.8719335937503,3329.28,3379.3280664062504,408855321
525,2023-06-01,Tencent Interactive Entertainment,0700.HK,3401.08806640625,3964.6719335937505,3385.8561328125,3607.8080664062504,409734819
526,2023-07-01,Tencent Interactive Entertainment,0700.HK,3609.9838671875004,3949.4400000000005,3481.6000000000004,3855.8719335937503,383661840
527,2023-08-01,Tencent Interactive Entertainment,0700.HK,3873.28,3927.6800000000003,3420.67193359375,3536.0000000000005,432675951
528,2023-09-01,Tencent Interactive Entertainment,0700.HK,3536.0000000000005,3644.8,3224.8319335937504,3331.4561328125,306079102
529,2023-10-01,Tencent Interactive Entertainment,0700.HK,3331.4561328125,3451.1361328125004,3074.68806640625,3146.4961328125,284226746
530,2023-11-01,Tencent Interactive Entertainment,0700.HK,3142.1438671875003,3618.68806640625,3094.2719335937504,3557.76,402587439
531,2023-12-01,Tencent Interactive Entertainment,0700.HK,3533.8238671875,3544.7038671875002,2867.9680664062503,3194.3680664062504,511578371
532,2024-01-01,Tencent Interactive Entertainment,0700.HK,3194.3680664062504,3318.4,2830.9761328125,2944.12806640625,526884856
533,2024-02-01,Tencent Interactive Entertainment,0700.HK,2937.6000000000004,3231.36,2915.84,3015.9361328125,362490936
534,2024-03-01,Tencent Interactive Entertainment,0700.HK,2970.2400000000002,3368.4480664062503,2891.9038671875,3305.3438671875,476659405
535,2024-04-01,Tencent Interactive Entertainment,0700.HK,3361.92,3860.2238671875,3240.0638671875004,3777.5361328125005,482030561
536,2024-05-01,Tencent Interactive Entertainment,0700.HK,3797.1200000000003,4362.88,3757.9519335937503,3914.6238671875003,522995241
537,2024-06-01,Tencent Interactive Entertainment,0700.HK,3990.783867187501,4264.96,3988.60806640625,4051.7119335937505,350611692
538,2024-07-01,Tencent Interactive Entertainment,0700.HK,3992.9600000000005,4321.536132812501,3818.88,3940.7361328125007,372785151
539,2024-08-01,Tencent Interactive Entertainment,0700.HK,3958.1438671875007,4195.32806640625,3797.1200000000003,4156.16,358965261
540,2024-09-01,Tencent Interactive Entertainment,0700.HK,4134.400000000001,4976.511933593751,3971.2000000000003,4837.2480664062505,468957532
541,2024-10-01,Tencent Interactive Entertainment,0700.HK,4896.0,5248.511933593751,4402.048066406251,4402.048066406251,544216461
542,2000-01-01,Microsoft Gaming,MSFT,4962.615,5015.465,4011.315,4138.155,1274875200
543,2000-02-01,Microsoft Gaming,MSFT,4164.58,4650.8,3725.925,3778.775,1334487600
544,2000-03-01,Microsoft Gaming,MSFT,3789.3450000000003,4862.2,3760.2775,4492.25,2028187600
545,2000-04-01,Microsoft Gaming,MSFT,3992.8175,4080.02,2748.2000000000003,2949.03,2258146600
546,2000-05-01,Microsoft Gaming,MSFT,3081.155,3128.7200000000003,2552.655,2645.1425,1344430800
547,2000-06-01,Microsoft Gaming,MSFT,2721.775,3474.8875000000003,2697.9925000000003,3382.4,1467050200
548,2000-07-01,Microsoft Gaming,MSFT,3369.1875,3503.955,2843.33,2951.6725,1234185800
549,2000-08-01,Microsoft Gaming,MSFT,2956.9575,3165.715,2880.3250000000003,2951.6725,1219399800
550,2000-09-01,Microsoft Gaming,MSFT,2959.6,3046.8025000000002,2478.665,2550.0125000000003,1425533800
551,2000-10-01,Microsoft Gaming,MSFT,2557.94,2964.885,2047.9375,2912.035,2469415600
552,2000-11-01,Microsoft Gaming,MSFT,2896.1800000000003,3060.015,2409.96,2425.815,1983462600
553,2000-12-01,Microsoft Gaming,MSFT,2454.8825,2563.225,1704.4125000000001,1833.895,2056668200
554,2001-01-01,Microsoft Gaming,MSFT,1865.605,2737.63,1812.755,2581.7225,2005531200
555,2001-02-01,Microsoft Gaming,MSFT,2571.1525,2750.8425,2277.835,2494.52,1536895600
556,2001-03-01,Microsoft Gaming,MSFT,2476.0225,2584.3650000000002,2103.43,2312.1875,1895349800
557,2001-04-01,Microsoft Gaming,MSFT,2317.4725,3006.10793548584,2158.9225,2864.4700000000003,2075807000
558,2001-05-01,Microsoft Gaming,MSFT,2860.6649548339847,3050.5020645141603,2843.33,2924.930412902832,1777305800
559,2001-06-01,Microsoft Gaming,MSFT,2942.6879354858397,3219.6220645141602,2790.902890319824,3086.44,1449177800
560,2001-07-01,Microsoft Gaming,MSFT,3046.27412902832,3092.78206451416,2714.37587097168,2798.5133032226563,1455201000
561,2001-08-01,Microsoft Gaming,MSFT,2824.3041290283204,2855.5912387084963,2380.36396774292,2412.07396774292,1153896400
562,2001-09-01,Microsoft Gaming,MSFT,2417.9931419372556,2497.902477416992,2008.3,2163.467522583008,1510824400
563,2001-10-01,Microsoft Gaming,MSFT,2153.7431419372556,2690.2764451599123,2131.3347935485835,2458.5820645141603,1750891000
564,2001-11-01,Microsoft Gaming,MSFT,2540.1824774169922,2889.4150451660157,2519.88793548584,2714.798761291504,1330968600
565,2001-12-01,Microsoft Gaming,MSFT,2698.7324774169924,2954.949174194336,2697.4639677429204,2801.05,977089000
566,2002-01-01,Microsoft Gaming,MSFT,2817.9620645141604,2985.8137161254886,2593.032477416992,2693.658761291504,1360115800
567,2002-02-01,Microsoft Gaming,MSFT,2712.26206451416,2727.06,2416.30206451416,2466.6152064514163,1131159200
568,2002-03-01,Microsoft Gaming,MSFT,2496.6339677429205,2748.2000000000003,2465.346858062744,2549.906858062744,1073244200
569,2002-04-01,Microsoft Gaming,MSFT,2529.612477416992,2553.7120645141604,2174.8831419372555,2209.552729034424,1417479400
570,2002-05-01,Microsoft Gaming,MSFT,2205.324793548584,2386.2831419372556,2044.23793548584,2152.474793548584,1420266200
571,2002-06-01,Microsoft Gaming,MSFT,2155.8572709655764,2386.2831419372556,2078.907522583008,2312.7160322570803,1834073000
572,2002-07-01,Microsoft Gaming,MSFT,2288.193554840088,2322.440412902832,1750.8147935485838,2028.594380645752,2432188000
573,2002-08-01,Microsoft Gaming,MSFT,2011.6824774169922,2259.86603225708,1851.8639677429203,2075.1024774169923,1715757200
574,2002-09-01,Microsoft Gaming,MSFT,2051.4256193542483,2160.50793548584,1822.6908258056642,1849.3272709655762,1695705800
575,2002-10-01,Microsoft Gaming,MSFT,1873.849587097168,2286.079587097168,1826.0731419372555,2260.711651611328,2475370600
576,2002-11-01,Microsoft Gaming,MSFT,2216.7404129028323,2479.299174194336,2194.3320645141603,2438.710412902832,1555997200
577,2002-12-01,Microsoft Gaming,MSFT,2479.72206451416,2492.828761291504,2167.2727290344237,2185.87603225708,1268370200
578,2003-01-01,Microsoft Gaming,MSFT,2211.24396774292,2423.489587097168,1988.4283483886722,2006.608761291504,1718662200
579,2003-02-01,Microsoft Gaming,MSFT,2026.480412902832,2113.154380645752,1944.88,2004.0720645141603,1346970800
580,2003-03-01,Microsoft Gaming,MSFT,2031.131238708496,2266.2079354858397,1906.8279354858398,2047.1975225830079,1371902600
581,2003-04-01,Microsoft Gaming,MSFT,2068.3375225830077,2234.920825805664,2025.2120645141601,2162.199174194336,1249617700
582,2003-05-01,Microsoft Gaming,MSFT,2159.6624774169923,2240.84,2020.1383483886723,2081.021651611328,1311003700
583,2003-06-01,Microsoft Gaming,MSFT,2112.3087612915037,2241.6856193542485,1995.6160322570802,2168.118348388672,1569995800
584,2003-07-01,Microsoft Gaming,MSFT,2163.890412902832,2351.613554840088,2146.978348388672,2233.229587097168,1292011000
585,2003-08-01,Microsoft Gaming,MSFT,2226.4647935485837,2278.89206451416,2150.3608258056643,2242.531238708496,966506900
586,2003-09-01,Microsoft Gaming,MSFT,2257.7520645141603,2536.8,2238.3031419372555,2350.76793548584,1253309100
587,2003-10-01,Microsoft Gaming,MSFT,2370.216858062744,2491.137522583008,2190.949587097168,2210.3983483886723,1400032500
